Nebbiolo,"[-5.8533e-01 -1.4476e-01  2.3179e-01 -5.4131e-01  3.8479e-01  1.3837e-01
 -3.5599e-01  7.0151e-02 -4.9289e-01  7.6341e-01 -4.2550e-01  5.3283e-01
 -7.5111e-01 -1.0145e-01  2.3318e-01 -1.6199e-01 -1.3036e-01  8.7541e-01
  2.0652e-01 -9.2047e-01  2.4163e-01 -2.7884e-01 -4.2308e-02  4.0440e-01
 -4.4177e-01 -2.8231e-01  7.6389e-02  2.7887e-01 -1.9566e-01 -2.7208e-01
  3.5533e-02  1.4897e-01  3.1399e-01 -2.1922e-01 -2.1582e-01  1.0686e+00
  3.6196e-01 -4.3104e-01 -2.3015e-01  4.1216e-01 -1.8933e-02  3.6923e-01
 -2.0565e-01 -3.3912e-01  4.7728e-01 -7.8482e-02  2.7957e-01 -2.7048e-01
 -1.1341e-01  2.2999e-01 -4.0127e-01 -1.7109e-01  1.4431e-01 -2.1008e-02
  1.3545e+00 -8.4587e-01 -3.5048e-01  2.3755e-01  2.6154e-01 -2.6015e-01
  1.0103e-01 -1.3656e-01  2.4203e-01  5.8789e-01  1.8003e-01 -3.9611e-02
 -5.6011e-01 -3.0347e-01 -6.9606e-01  8.3681e-01 -2.4293e-01  2.7322e-01
  3.3351e-01  5.5178e-01  1.9569e-01 -3.1026e-01  2.1135e-01  6.6117e-01
 -3.6658e-01 -2.7168e-01  6.5503e-01  3.9537e-01  2.5188e-01 -4.9296e-02
 -4.2910e-01  1.3777e-01  5.7695e-01  9.3892e-01 -6.0278e-01  1.8835e-01
  7.3664e-01 -2.3857e-01  7.5588e-01  6.3281e-01  2.8353e-02  4.5731e-01
 -1.5584e-01 -5.3137e-01 -3.8750e-01  9.2991e-03  1.0414e-01  4.4337e-02
  2.9032e-01 -2.7332e-01 -4.2882e-01 -1.4256e+00 -9.2530e-02 -5.2021e-01
  5.8205e-01 -4.9744e-02 -3.5789e-02 -4.2620e-01 -4.0403e-01 -5.5506e-02
 -4.9391e-01  1.9370e-01  3.1890e-02 -2.4880e-01  4.9916e-01  5.8693e-01
 -2.4823e-02 -2.0425e-02 -1.0977e-01  1.1543e-01 -7.2272e-01 -3.2190e-01
  3.7758e-02  4.7263e-02  1.0188e-01  5.8739e-01 -4.8945e-01 -3.1371e-01
  5.2100e-01  4.7440e-01 -1.1982e-01 -4.6066e-01  3.3442e-01 -2.3186e-01
  7.0900e-02  3.9301e-01 -1.5312e+00  8.6805e-01  4.1666e-01  6.6932e-01
 -2.8073e-01 -8.8166e-03 -5.0627e-01  2.4485e-01  5.2142e-01  5.7559e-03
  2.6095e-01 -2.4060e-01  4.0115e-01 -1.3555e-02 -1.0275e+00 -6.0391e-01
 -1.6058e-01 -2.8561e-01  2.0049e-01  6.2199e-01 -3.4599e-01  1.3730e-01
  2.7271e-02  4.2062e-01 -5.7309e-02 -1.5793e-01  9.2119e-04 -8.1819e-01
  1.0552e-01  4.1595e-01  3.4828e-01  6.1997e-01 -1.9970e-02  1.0283e-02
 -1.2904e-01 -4.5256e-01 -3.2664e-01 -2.0647e-01  1.5930e-01 -4.9835e-01
 -6.3930e-03  1.6417e-01  3.5094e-01  2.1519e-02  1.1771e-01 -9.0751e-01
 -1.2199e-01 -4.6275e-01 -6.7621e-01 -6.5226e-01 -3.6407e-01 -1.2463e-01
 -5.1844e-01 -2.9637e-01  3.9708e-01  6.2921e-02  7.9337e-02  2.3294e-02
 -2.7196e-01  7.7092e-02 -4.1528e-01  5.5660e-01 -2.8190e-01  3.7521e-01
 -3.1654e-01  2.2161e-01 -2.8781e-01  4.4180e-01  3.8249e-01 -1.2821e-01
 -6.0884e-01  5.2633e-01  5.2813e-01  3.0148e-01 -4.3184e-01  2.1152e-01
  3.3618e-03  2.1903e-01 -1.1359e-01 -2.1038e-01 -4.8725e-01  1.1268e-01
  6.2528e-01  5.3823e-02  5.4813e-01  6.6648e-01  5.6429e-01 -7.5625e-02
  2.4378e-01  4.0964e-01 -1.7257e-01 -1.4238e-01 -1.7413e-01  2.2570e-01
 -7.4592e-01  1.4504e-01  1.1511e-01 -4.7550e-01 -1.5844e-01  2.0167e-02
 -4.3472e-01  9.0635e-02 -4.8899e-01 -1.4622e-01 -2.3527e-01  3.8293e-01
 -3.0788e-01  2.8984e-01 -9.0181e-02 -6.9756e-02  6.6440e-01  2.4469e-01
  2.0078e-01  4.6384e-02  2.1344e-01 -3.4867e-02  2.7805e-01  2.8785e-02
  1.7510e-01  4.2120e-01  1.7308e-01  1.9458e-01  3.2978e-01  1.5411e-01
 -3.1011e-02 -2.1763e-01 -2.6150e-01  2.5664e-01 -4.0623e-01 -3.4858e-01
  5.7829e-02  2.6984e-01  1.0919e-01 -6.4154e-01  9.7594e-02  1.5710e-01
 -4.8154e-01  4.2877e-01 -3.8429e-01  3.5804e-01 -5.4045e-01  8.3618e-01
  5.6896e-01 -3.2895e-01  6.5595e-01  7.2466e-01  3.9176e-01  3.7265e-01
  3.1498e-01  5.1104e-03  2.2776e-01  2.5137e-01 -3.0113e-01 -3.4451e-01
 -8.7614e-01 -2.7184e-01 -8.5108e-02 -4.8043e-01  4.5739e-01  2.5403e-01]"
Sauvignon Blanc,"[-0.32716     0.0208825   0.02495    -0.66676     0.52863     0.04685
  0.32689     0.11578     0.11627349  1.0194349  -0.406345    0.372665
 -0.01466    -0.41319498 -0.006035   -0.44079435 -0.69708     1.27805
  0.16266    -0.001875   -0.01385    -0.489695   -0.02076499  0.01280065
 -0.073375    0.107105   -0.120847    0.45837498  0.052855   -0.22812
  0.1430265   0.01101     0.77275     0.22134101 -0.146855    0.29441
  0.05972    -0.234309   -0.00942001  0.097435   -0.2513367   0.23855999
  0.04384999 -0.2132565   0.0212265   0.1864665   0.531835   -0.1933675
 -0.28269     0.348895   -0.017162   -0.326175    0.04369185 -0.026632
  0.50371003 -0.18734501  0.28128    -0.22234     0.17722851  0.17965502
  0.039415   -0.37204    -0.11199901  0.31234    -0.327905    0.17097001
 -0.24625665 -0.46967998  0.18895999  0.64432496 -0.15353    -0.19962
 -0.00719999  0.253609    0.05050365  0.19337651  0.1000895   0.16202
 -0.48463     0.16074151 -0.072725    0.05571499  0.05533     0.396365
 -0.340055    0.03153001  0.165861    0.57480496 -0.1469905   0.00553
  0.26231998 -0.660595    0.2271025  -0.27345002 -0.0481545   0.167674
 -0.01822     0.06382     0.0395788   0.30536    -0.052174   -0.01073
  0.0543703  -0.301245   -0.17318    -0.41507152  0.413045   -0.1461475
  0.73945    -0.02365001 -0.01822501 -0.556895   -0.15587     0.006615
 -0.0900845  -0.028198    0.1261405  -0.20886     0.11167999  0.454245
 -0.0563085   0.1420315  -0.544455   -0.118225   -0.1267313  -0.46969
  0.18058999  0.2461919   0.32157    -0.03947499 -0.2203775  -0.441855
  0.205645   -0.024712    0.22615501 -0.12367699 -0.34166002 -0.26042
 -0.1004975   0.10855    -1.5806999  -0.4260255   0.503915    0.14329
  0.2126945  -0.32093    -0.18900499  0.6068      0.35294503  0.012065
  0.292175   -0.239364    0.06595001 -0.17283998 -0.1989285  -0.580275
 -0.061005   -0.0130055   0.068909    0.60288     0.19462001  0.0364
  0.435725    0.11306     0.206865    0.13538499 -0.0625495  -0.167081
 -0.0565535   0.053463    0.024155    0.16866449  0.14097655 -0.00929
 -0.13649    -0.1895995  -0.2565865   0.10723498  0.052075   -0.158475
 -0.205925   -0.355035    0.36924648 -0.16909999 -0.030075   -0.12954
  0.313675    0.110135   -0.074599   -0.5597     -0.5785     -0.00710501
 -0.20797999 -0.06026     0.277635    0.08609699 -0.0589725  -0.27029502
  0.460425   -0.26657498  0.17706     0.706365   -0.02697     0.48263502
 -0.014105   -0.39590502 -0.13607989  0.355975    0.1629695  -0.280425
  0.035835   -0.29944     0.063606   -0.115999    0.25057     0.422145
 -0.0176      0.08329001 -0.25781     0.53436    -0.40645498  0.579785
 -0.16205001  0.21602     0.439985    0.302278    0.37875497 -0.460855
 -0.34415102  0.35083002 -0.314865    0.016135   -0.20485    -0.378925
 -0.60819995  0.111417   -0.193003    0.01722001  0.26592     0.1238175
  0.16762899  0.460125   -0.1012795  -0.115395    0.0579735   0.28909498
 -0.04775501 -0.21597001 -0.44932002 -0.6149      0.63545495  0.19639
 -0.2392115   0.223656    0.037384    0.40241    -0.11518998 -0.25330997
  0.18144199  0.48461998  0.12394001 -0.03802499 -0.02268     0.1694605
  0.379645   -0.25880998 -0.192265   -0.22632504 -0.528095   -0.5214
 -0.572055    0.13539955  0.820655    0.09879    -0.09782001  0.260154
 -0.190219    0.01250745  0.131945    0.70572996 -0.14808     0.09106001
  0.62753    -0.24872     0.21000925  0.469255    0.732665    0.42110002
  0.203015    0.48665     0.26617     0.35172    -0.34831    -0.16916001
  0.17616999 -0.07420999  0.341175   -0.65543     0.21467     0.005173  ]"
Cabernet Sauvignon,"[-5.0629e-01 -9.2535e-02  5.1896e-01 -1.0059e+00  7.7771e-01  2.1284e-01
  1.2649e-01  1.1408e-01 -4.2443e-02  1.8741e+00 -6.3908e-01  4.5790e-01
 -4.0649e-01 -5.3637e-01  1.0609e-01 -8.7617e-01 -5.6196e-01  1.5024e+00
  2.1300e-01 -3.5320e-01 -1.4053e-01 -4.1087e-01  3.0588e-01  3.4842e-02
 -5.3801e-01  1.1918e-01 -2.1134e-02  4.3866e-01 -2.0190e-01 -2.2332e-01
  1.8903e-02  1.9194e-01  8.1535e-01  9.6442e-02 -4.3574e-01  9.5558e-01
  3.6137e-01 -4.1387e-01  2.8160e-01  3.1058e-01  7.1966e-03  2.9827e-01
  2.7132e-01 -3.5750e-01  7.2742e-02 -2.5117e-02  2.3366e-01 -4.4472e-01
 -1.7822e-01  2.8943e-01 -9.4849e-02 -4.1734e-01 -1.4773e-03  1.5498e-02
  7.4254e-01 -6.7351e-01  1.1987e-01 -2.7886e-01 -2.5243e-02 -1.4184e-01
  3.2295e-01 -5.7773e-01  7.4962e-02  3.0049e-01 -3.8984e-01 -1.6904e-01
 -7.7433e-03 -3.7745e-01 -9.7340e-02  1.0507e+00  1.3544e-01 -2.4993e-01
  4.1945e-01 -6.8382e-02  9.7902e-02  1.3063e-02 -3.8661e-02  4.6687e-01
 -4.3831e-01  2.2326e-01 -2.9095e-01  3.6451e-01  1.6130e-01 -1.3360e-01
 -5.6512e-01  4.9439e-01  3.3749e-01  1.2628e+00 -2.7890e-01  1.6575e-01
  3.7684e-01 -8.8227e-01  4.7680e-01  2.6417e-01  7.5181e-02  8.0358e-02
 -1.7051e-01 -2.1160e-01  8.5466e-02 -1.8022e-01 -4.8637e-02 -2.1456e-01
  1.1841e-01 -2.4945e-01 -1.3479e-01 -8.1357e-01  4.2884e-01 -3.4178e-01
  6.7467e-01 -2.6493e-01  2.2117e-01 -4.6855e-01 -5.0721e-01  7.6357e-02
 -2.0980e-01 -9.1377e-02  1.9038e-01 -2.7097e-01  3.6492e-01  7.5431e-01
  9.0323e-02  7.2673e-02  1.3949e-01  1.3688e-01 -2.5130e-01 -5.7571e-01
 -2.0784e-01  9.0338e-03  4.7859e-01  3.4353e-01 -5.2533e-01 -1.6771e-01
  1.9326e-01 -1.5929e-02 -8.6950e-02 -3.1563e-01  3.0037e-01 -4.4983e-01
  8.5935e-02 -1.8280e-01 -1.9487e+00  6.5309e-02  5.4442e-01  4.0813e-01
  4.8139e-02 -5.4155e-01 -6.2696e-01  1.7240e-01  5.3930e-01  2.3446e-01
  7.6613e-01 -7.7938e-02  4.6500e-01  1.8340e-01 -3.5696e-01 -7.9374e-01
  1.3225e-01  4.1134e-02 -6.1812e-02  4.7853e-01 -1.8188e-01  1.7540e-01
  1.8856e-01  6.4682e-01  1.4403e-01 -3.4188e-01  7.9871e-02 -2.9728e-01
 -1.8144e-01  1.7169e-01  2.4753e-01  3.7894e-01  2.7567e-01  1.8184e-01
 -1.7184e-01 -4.6262e-01 -7.2283e-02 -6.2171e-01  3.0728e-01 -4.4099e-01
 -3.7500e-01 -5.0909e-01  6.8876e-01  5.8186e-01 -3.1279e-01 -4.1394e-01
  3.7889e-01 -2.0176e-01 -1.2041e-01 -7.5537e-01 -7.7772e-01 -3.8058e-01
 -4.5461e-01 -4.5139e-01  3.6568e-01 -1.5116e-02 -1.5728e-01  4.0281e-01
  5.1079e-01 -2.6196e-01 -2.3361e-01  7.8494e-01 -4.8434e-01  2.5282e-01
  1.7332e-01  2.3419e-01  1.9502e-03  7.9116e-01 -4.3981e-02 -4.3054e-01
 -7.3150e-01 -3.7186e-01  1.4033e-01 -1.8004e-01  2.7307e-01  3.4866e-01
  2.0977e-01 -2.9507e-01 -2.0832e-01  5.7565e-01 -2.4481e-01  3.5340e-01
  1.2756e-01  2.4570e-01  4.1672e-01  8.4796e-02  5.5787e-01 -2.2060e-01
 -6.0315e-01  5.2275e-01 -1.3004e-01 -2.0314e-01 -1.8047e-01 -4.2742e-01
 -6.5422e-01  2.4375e-01 -7.4786e-02 -1.9983e-01  4.1320e-02 -2.7505e-02
  2.8318e-02  4.9016e-01 -2.5630e-01 -1.2611e-01  7.9439e-02  8.2613e-01
 -3.0235e-01 -2.3655e-01 -6.7114e-01 -6.2676e-01  1.0902e+00 -1.7508e-01
 -2.6093e-02 -8.6680e-03  1.2793e-01  3.4145e-01  3.8635e-01 -8.4913e-01
  9.7094e-02  7.9848e-01  4.8353e-01  2.8051e-01  1.9148e-01  4.0727e-01
  4.2626e-01 -2.5665e-01 -2.6979e-01  5.7425e-01 -3.8528e-01 -3.8415e-01
 -5.1509e-01 -8.7809e-03  6.6953e-01 -4.6039e-01  3.7614e-01 -9.1192e-02
 -4.6164e-01  8.7189e-03  1.0990e-01  5.8289e-01 -1.2086e-01  4.2320e-01
  6.1587e-01 -2.4570e-01  6.5885e-03  2.8973e-01  8.1987e-01  4.2783e-01
  1.6582e-01  7.6088e-01  2.7870e-01  2.1780e-01 -3.2046e-01  1.5437e-01
 -7.7536e-01 -6.1844e-01  2.2405e-01 -4.8720e-01  6.7257e-01 -3.2900e-02]"
Petite Sirah,"[-7.56180048e-01  1.45300001e-01 -2.31931999e-01  2.27890000e-01
  2.44999483e-01 -4.70119983e-01  1.49128497e-01 -4.15504992e-01
 -1.10844001e-01 -3.96484971e-01  2.18079999e-01  2.04015002e-01
 -7.30295032e-02 -2.35015005e-01 -4.09785002e-01  1.54219985e-01
 -8.91699940e-02 -3.22099924e-02  3.14310014e-01  3.47974971e-02
  8.54998827e-04 -3.19182009e-01 -1.59500018e-01 -3.80205005e-01
 -1.27091005e-01  8.93885046e-02 -1.69220507e-01  3.06075007e-01
  2.52562493e-01 -1.33376002e-01  1.60559997e-01  8.37165043e-02
  5.10550067e-02 -1.27300024e-02  1.37369990e-01 -1.98164999e-01
 -2.32966512e-01 -1.32185012e-01 -2.74410009e-01  2.91565508e-01
 -4.98649999e-02  2.49630988e-01  6.61770031e-02  2.37190008e-01
 -2.62474984e-01 -2.33239993e-01  5.87265015e-01  9.72245038e-02
 -7.16319978e-02 -5.83999977e-03 -4.94171500e-01  1.63249999e-01
  1.29064992e-01 -1.09017000e-01 -2.42320001e-01  3.03759992e-01
  2.04591751e-02  1.71150044e-02  1.09007999e-01 -3.48430008e-01
  3.16864491e-01 -1.67554989e-01  1.01535000e-01 -1.95779979e-01
 -2.66265005e-01 -8.41299966e-02 -5.95260024e-01  6.95705041e-02
 -2.01648511e-02 -3.82665008e-01  1.12884995e-02 -7.11600184e-02
 -2.80395001e-01  2.72094995e-01  7.58649930e-02  1.81290001e-01
 -9.98050049e-02  1.94078460e-01 -3.19294989e-01 -6.39704987e-02
 -2.42426500e-01 -2.18038499e-01  1.72797501e-01  4.57985014e-01
 -9.67124999e-02  1.53429002e-01  1.07507992e+00  1.36800110e-02
 -1.64714992e-01 -4.19428498e-01 -7.62100071e-02  2.06390008e-01
  3.75180006e-01 -5.56309998e-01 -9.95279998e-02  7.06600010e-01
  1.63639992e-01  1.08956002e-01 -4.76980031e-01  5.21404982e-01
  2.60564983e-01  2.39499956e-02 -1.79165006e-01  1.64289996e-01
  1.72660008e-01 -7.96275020e-01  1.60537004e-01 -3.21640015e-01
 -1.65700004e-01 -2.49334991e-01  3.57295014e-02 -1.83150500e-01
 -5.21865010e-01 -2.80516505e-01  4.12800163e-03  8.16899985e-02
 -1.31819993e-01 -2.01345012e-02 -1.27542004e-01  8.64109993e-02
 -3.15338492e-01  1.61388993e-01 -2.46900022e-02  6.10500574e-03
 -1.67100001e-02  1.89235002e-01 -1.46051005e-01 -3.12927485e-01
 -7.87249953e-02  1.03040010e-01  3.72889996e-01 -2.24579498e-01
  4.19120014e-01  3.36642027e-01  5.08324981e-01 -1.49544999e-01
  4.99600023e-02 -1.36019990e-01  4.15841997e-01  2.60574996e-01
 -2.02785015e+00 -1.05370499e-01 -3.14720005e-01 -3.11143510e-02
 -2.47850001e-01 -3.24337989e-01  9.50149968e-02  3.66479993e-01
 -4.53336000e-01  5.77400029e-02 -1.51995495e-01 -5.78824997e-01
 -1.63972005e-01 -3.75150070e-02  1.04322501e-01  8.08300003e-02
 -2.41466001e-01 -6.43435001e-01  1.70675009e-01  1.61041498e-01
  1.36211008e-01  6.38270006e-02 -2.14649990e-01  6.36185035e-02
  9.37099904e-02 -1.01710998e-01  1.01679996e-01  5.04945032e-02
 -3.90380025e-01 -1.45621002e-01  8.05980042e-02 -4.45549935e-02
  1.54073998e-01 -4.18590993e-01  1.43581003e-01  2.96499491e-01
 -5.08594990e-01  4.80574995e-01  2.52999365e-03 -3.75564992e-01
  5.42349964e-02  1.08749866e-02 -1.31074995e-01 -3.47101003e-01
  2.70169973e-01  3.38420004e-01  2.18338996e-01  3.55075002e-01
  7.01249987e-02 -1.37520000e-01 -1.53750032e-02  1.82421997e-01
  2.67684996e-01 -9.49749947e-02  2.85500288e-03  4.09740508e-01
  2.45763496e-01  8.39499980e-02  4.62810010e-01  4.36769985e-02
 -1.32943004e-01  1.54058501e-01  1.08840004e-01 -2.42139503e-01
  1.07765019e-01  1.53059989e-01 -7.20350146e-02  8.94799978e-02
  1.25299990e-02 -1.03094995e-01 -5.88850021e-01 -5.37000000e-02
 -1.09237008e-01 -2.37925008e-01  4.65649962e-02  5.49139977e-01
 -4.03587997e-01 -9.05449986e-02  6.44275010e-01 -2.15510011e-01
  1.19395003e-01  4.07075018e-01 -6.06020927e-01 -5.48499823e-03
  2.48470008e-01 -1.23030007e-01 -1.83454990e-01 -7.11165071e-02
  1.38630003e-01 -2.97044992e-01  8.72230008e-02 -3.37639987e-01
 -2.59154022e-01  1.50847301e-01 -2.12805010e-02 -2.90645007e-02
 -4.67460006e-01 -9.23745036e-02  1.87245011e-01  1.06184997e-01
 -9.23999920e-02 -3.18934992e-02 -4.98535007e-01 -9.97244567e-02
  2.98534989e-01 -1.96531996e-01 -2.19004497e-01  1.02713503e-01
 -1.31093502e-01  6.21350110e-02 -2.66470015e-01  2.93432981e-01
  3.59628499e-01  4.08524990e-01  7.75765032e-02  1.24294996e-01
 -8.15555006e-02  2.94764996e-01  2.90800035e-02  4.69099991e-02
  5.53189993e-01  8.07499886e-03 -2.91085005e-01 -2.47319996e-01
  5.89362495e-02  2.48700082e-02  1.59244999e-01 -3.85935009e-02
 -7.36824989e-01  4.87100035e-01 -8.33696008e-01  8.43040049e-02
 -2.75729984e-01 -1.27429992e-01  1.87714994e-01  2.62359977e-01
 -3.28034997e-01  8.01055014e-01  1.85369492e-01  2.30911985e-01
  2.57470012e-01  2.61264503e-01  3.03501487e-01 -1.44758999e-01
  3.25744003e-01  3.61620009e-01  4.37099993e-01  1.23941496e-01
  4.63999808e-03 -2.55963504e-01  4.53799993e-01  3.35329995e-02
  2.44225502e-01  8.15800056e-02  3.84595007e-01 -9.25699994e-02
 -2.32989997e-01  1.92909986e-01 -6.28525019e-02  2.21000612e-03]"
Rosé,"[-5.0629e-01 -9.2535e-02  5.1896e-01 -1.0059e+00  7.7771e-01  2.1284e-01
  1.2649e-01  1.1408e-01 -4.2443e-02  1.8741e+00 -6.3908e-01  4.5790e-01
 -4.0649e-01 -5.3637e-01  1.0609e-01 -8.7617e-01 -5.6196e-01  1.5024e+00
  2.1300e-01 -3.5320e-01 -1.4053e-01 -4.1087e-01  3.0588e-01  3.4842e-02
 -5.3801e-01  1.1918e-01 -2.1134e-02  4.3866e-01 -2.0190e-01 -2.2332e-01
  1.8903e-02  1.9194e-01  8.1535e-01  9.6442e-02 -4.3574e-01  9.5558e-01
  3.6137e-01 -4.1387e-01  2.8160e-01  3.1058e-01  7.1966e-03  2.9827e-01
  2.7132e-01 -3.5750e-01  7.2742e-02 -2.5117e-02  2.3366e-01 -4.4472e-01
 -1.7822e-01  2.8943e-01 -9.4849e-02 -4.1734e-01 -1.4773e-03  1.5498e-02
  7.4254e-01 -6.7351e-01  1.1987e-01 -2.7886e-01 -2.5243e-02 -1.4184e-01
  3.2295e-01 -5.7773e-01  7.4962e-02  3.0049e-01 -3.8984e-01 -1.6904e-01
 -7.7433e-03 -3.7745e-01 -9.7340e-02  1.0507e+00  1.3544e-01 -2.4993e-01
  4.1945e-01 -6.8382e-02  9.7902e-02  1.3063e-02 -3.8661e-02  4.6687e-01
 -4.3831e-01  2.2326e-01 -2.9095e-01  3.6451e-01  1.6130e-01 -1.3360e-01
 -5.6512e-01  4.9439e-01  3.3749e-01  1.2628e+00 -2.7890e-01  1.6575e-01
  3.7684e-01 -8.8227e-01  4.7680e-01  2.6417e-01  7.5181e-02  8.0358e-02
 -1.7051e-01 -2.1160e-01  8.5466e-02 -1.8022e-01 -4.8637e-02 -2.1456e-01
  1.1841e-01 -2.4945e-01 -1.3479e-01 -8.1357e-01  4.2884e-01 -3.4178e-01
  6.7467e-01 -2.6493e-01  2.2117e-01 -4.6855e-01 -5.0721e-01  7.6357e-02
 -2.0980e-01 -9.1377e-02  1.9038e-01 -2.7097e-01  3.6492e-01  7.5431e-01
  9.0323e-02  7.2673e-02  1.3949e-01  1.3688e-01 -2.5130e-01 -5.7571e-01
 -2.0784e-01  9.0338e-03  4.7859e-01  3.4353e-01 -5.2533e-01 -1.6771e-01
  1.9326e-01 -1.5929e-02 -8.6950e-02 -3.1563e-01  3.0037e-01 -4.4983e-01
  8.5935e-02 -1.8280e-01 -1.9487e+00  6.5309e-02  5.4442e-01  4.0813e-01
  4.8139e-02 -5.4155e-01 -6.2696e-01  1.7240e-01  5.3930e-01  2.3446e-01
  7.6613e-01 -7.7938e-02  4.6500e-01  1.8340e-01 -3.5696e-01 -7.9374e-01
  1.3225e-01  4.1134e-02 -6.1812e-02  4.7853e-01 -1.8188e-01  1.7540e-01
  1.8856e-01  6.4682e-01  1.4403e-01 -3.4188e-01  7.9871e-02 -2.9728e-01
 -1.8144e-01  1.7169e-01  2.4753e-01  3.7894e-01  2.7567e-01  1.8184e-01
 -1.7184e-01 -4.6262e-01 -7.2283e-02 -6.2171e-01  3.0728e-01 -4.4099e-01
 -3.7500e-01 -5.0909e-01  6.8876e-01  5.8186e-01 -3.1279e-01 -4.1394e-01
  3.7889e-01 -2.0176e-01 -1.2041e-01 -7.5537e-01 -7.7772e-01 -3.8058e-01
 -4.5461e-01 -4.5139e-01  3.6568e-01 -1.5116e-02 -1.5728e-01  4.0281e-01
  5.1079e-01 -2.6196e-01 -2.3361e-01  7.8494e-01 -4.8434e-01  2.5282e-01
  1.7332e-01  2.3419e-01  1.9502e-03  7.9116e-01 -4.3981e-02 -4.3054e-01
 -7.3150e-01 -3.7186e-01  1.4033e-01 -1.8004e-01  2.7307e-01  3.4866e-01
  2.0977e-01 -2.9507e-01 -2.0832e-01  5.7565e-01 -2.4481e-01  3.5340e-01
  1.2756e-01  2.4570e-01  4.1672e-01  8.4796e-02  5.5787e-01 -2.2060e-01
 -6.0315e-01  5.2275e-01 -1.3004e-01 -2.0314e-01 -1.8047e-01 -4.2742e-01
 -6.5422e-01  2.4375e-01 -7.4786e-02 -1.9983e-01  4.1320e-02 -2.7505e-02
  2.8318e-02  4.9016e-01 -2.5630e-01 -1.2611e-01  7.9439e-02  8.2613e-01
 -3.0235e-01 -2.3655e-01 -6.7114e-01 -6.2676e-01  1.0902e+00 -1.7508e-01
 -2.6093e-02 -8.6680e-03  1.2793e-01  3.4145e-01  3.8635e-01 -8.4913e-01
  9.7094e-02  7.9848e-01  4.8353e-01  2.8051e-01  1.9148e-01  4.0727e-01
  4.2626e-01 -2.5665e-01 -2.6979e-01  5.7425e-01 -3.8528e-01 -3.8415e-01
 -5.1509e-01 -8.7809e-03  6.6953e-01 -4.6039e-01  3.7614e-01 -9.1192e-02
 -4.6164e-01  8.7189e-03  1.0990e-01  5.8289e-01 -1.2086e-01  4.2320e-01
  6.1587e-01 -2.4570e-01  6.5885e-03  2.8973e-01  8.1987e-01  4.2783e-01
  1.6582e-01  7.6088e-01  2.7870e-01  2.1780e-01 -3.2046e-01  1.5437e-01
 -7.7536e-01 -6.1844e-01  2.2405e-01 -4.8720e-01  6.7257e-01 -3.2900e-02]"
